"1058","1058","1","2","58","¿QUÉ SIGNIFICADO TIENE EL HECHO DE QUE UN NIÑO NO SE MANTENGA SENTADO A LOS 9 MESES, SI INICIA LA DEAMBULACIÓN A LOS 12 MESES? ","Es un signo de retraso psicomotor. ","Traduce la presencia de una displasia espástica. ","Traduce la presencia de una enfermedad muscular grave. ","No tiene ningún significado patológico. ","4"
"1059","1059","1","2","59","EL NIÑO DE TRES AÑOS DEBE TOMAR A DIARIO UNA RACIÓN LÁCTEA NO INFERIOR A: ","400 mililitros. ","600 mililitros. ","250 mililitros. ","1000 mililitros. ","-1"
"1060","1060","1","2","60","ES UNA CONTRAINDICACIÓN ABSOLUTA PARA LA LACTANCIA MATERNA DEL RECIÉN NACIDO: ","La galactosemia del lactante. ","La alergia a las proteínas de la leche. ","La infección por herpes simple de la madre. ","La necesidad demostrada del lactante de mayor cantidad de zinc. ","1"
"1061","1061","1","2","61","LOS PENSAMIENTOS O IDEAS PERSISTENTES Y LAS CONDUCTAS RITUALES, SON CARACTERÍSTICOS DE UNO DE LOS SIGUIENTES TRASTORNOS: ","Trastorno disociativo ","Trastorno obsesivo- compulsivo ","Trastorno de ansiedad generalizada ","Trastorno fóbico ","2"
"1062","1062","1","2","62","¿CUÁL ES LA CAUSA PRINCIPAL DE LAS RECIDIVAS EN LOS PACIENTES CON TRASTORNOS DEL ESTADO DE ÁNIMO? ","Las malas relaciones familiares ","El curso propio de la enfermedad ","Las situaciones estresantes ","El incumplimiento del tratamiento ","4"
"1063","1063","1","2","63","LAS RELACIONES INTERPERSONALES DE LOS INDIVIDUOS QUE PADECEN UN TRASTORNO ESQUIZOFRÉNICO SE CARACTERIZAN POR: ","Evitar las interacciones ","Su capacidad de hacer amigos ","Ser muy afectivas y cercanas ","Utilizar un lenguaje exacto, lógico coherente ","1"
"1064","1064","1","2","64","UNA IDEA DELIRANTE ES: ","Una idea falsa que se desmorona con el razonamiento lógico ","Un error sensorial ","Una creencia falsa que la persona defiende con absoluta convicción ","Una alteración perceptiva sin estímulo externo ","3"
"1065","1065","1","2","65","UNA PERSONA ANCIANA CON ENFERMEDAD DE ALZHEIMER SE AGITA Y SE PONE AGRESIVA EN EL MOMENTO EN EL QUE LA ENFERMERA SE ACERCA A TOMARLE LA TENSIÓN. LA INTERVENCIÓN DE LA ENFERMERA MÁS ADECUADA SERÍA: ","Decirle con firmeza que es hora de tomar la tensión y que, independientemente de cómo se ponga, tiene hacerlo porque así lo ha ordenado el médico ","Pedir ayuda a sus compañeras para ponerle contención física inmediatamente, por motivos de seguridad ","Llamar rápidamente al médico para pedirle que le prescriba algún sedante. ","Mantener la calma e intentar hablar con él sosegadamente ","4"
"1066","1066","1","2","66","UNA PERSONA INGRESADA EN LA UNIDAD AL HABLAR CON LA ENFERMERA AFIRMA QUE LA POLICÍA VIGILA Y REGISTRA TODOS SUS MOVIMIENTOS Y QUE HAN INSTALADO MICRÓFONOS EN LAS PAREDES DE LA HABITACIÓN CON ESE FIN. ¿CUÁL SERÍA LA RESPUESTA MÁS TERAPÉUTICA A ESTE COMENTA","Decirle que eso debe asustarle mucho, pero que ella cree que en la unidad está seguro y a salvo. ","Confrontar las ideas que está manifestando, diciéndole que no es cierto lo que dice y que está equivocado, porque todo ello es producto de una enfermedad que padece. ","Decirle que espere a hablar sobre el tema con el médico. ","No hacer ni decir nada al respecto ","1"
"1067","1067","1","2","67","SEÑALE LA OPCIÓN CORRECTA RELACIONADA CON LA INFECCIÓN HOSPITALARIA: ","Las infecciones más frecuentes en los hospitales occidentales son las del tracto urinario. ","La vía de transmisión más importante es la de contacto. ","Los factores de riesgo relacionados con la infección hospitalaria son siempre extrínsecos (cirugía, manipulaciones,...) ","a y b son correctas. ","4"
"1068","1068","1","2","68","SEÑALE LA OPCIÓN CORRECTA REFERIDA A LA PRUEBA DE LA TUBERCULINA: ","La lectura de la prueba se realiza midiendo el diámetro de la induración transversal al eje longitudinal del brazo. ","La prueba debe ser leída a las 24 horas de su administración. ","Una zona indurada de 4mm de diámetro es indicadora de reacción positiva. ","El procedimiento recomendado por la Organización Mundial de la Salud (OMS) para la realización de esta prueba es la administración subcutánea en la cara anterior del antebrazo. 13","1"
"1069","1069","1","2","69","SEÑALE LA OPCIÓN FALSA RELACIONADA CON LOS PROCESOS DE LIMPIEZA, DESINFECCIÓN Y ESTERILIZACIÓN DE PRODUCTOS SANITARIOS: ","En la clasificación de Spaulding el producto sanitario crítico es el material que entra en contacto con mucosas y piel no intacta. ","La desinfección de bajo nivel es un procedimiento químico que no llega a destruir las esporas bacterianas ni el Mycobacterium tuberculosis. ","En el proceso de esterilización se denomina Factor F al tiempo requerido para la destrucción de todas las esporas a temperatura de 121ºC ","Entre las características del agente esterilizador eficaz se hallan: la alta eficacia, la rápida actividad y la penetrabilidad ","1"
"1070","1070","1","2","70","SEÑALE LA OPCIÓN FALSA RELACIONADA CON EL ÓXIDO DE ETILENO COMO MÉTODO DE ESTERILIZACIÓN: ","Es un método de esterilización química que requiere de altas temperaturas. ","Es un método propio del medio hospitalario. ","Sus ciclos de esterilización requieren de una fase de aireación. ","Requiere ciclos muy largos y es inflamable. ","1"
"1071","1071","1","2","71","¿CUÁL DE LOS SIGUIENTES MICROORGANISMOS ES EL RESPONSABLE DE PROVOCAR INFECCIONES DE LAS VÍAS URINARIAS CON MAYOR FRECUENCIA TANTO EN EL MEDIO COMUNITARIO COMO EN EL AMBIENTE NOSOCOMIAL? ","Pseudomona ","E. coli ","Enterococcus ","Tricomonas ","2"
"1072","1072","1","2","72","LOS PACIENTES EN SHOCK PRESENTAN SIGNOS Y SÍNTOMAS ESPECÍFICOS QUE VAN APARECIENDO A MEDIDA QUE EL SHOCK PROGRESA. EN EL ESTADIO DE COMPENSACIÓN APARECEN LOS MECANISMOS HOMEOSTÁTICOS, PRESENTÁNDOSE ENTRE LAS MANIFESTACIONES CLÍNICAS: ","La frecuencia cardiaca se establece por debajo de 80 latidos por minuto ","La diuresis se restablece hasta niveles de 100 ml / hora ","La piel está húmeda, fría y pálida por la vasoconstricción periférica ","Comienzan a aparecer los ruidos intestinales por incremento del peristaltismo ","3"
"1073","1073","1","2","73","EL PACIENTE EN ESTADO CRÍTICO CON SÍNDROME DE DISFUNCIÓN ORGÁNICA MÚLTIPLE ESTA EN SITUACIÓN HIPERMETABÓLICA, POR LO QUE EL SOPORTE NUTRITIVO ENTERAL ES IMPORTANTE PARA EVITAR COMPLICACIONES COMO: ","Hiponatremia por disminución del volumen circulatorio ","Alteración de patrón intestinal por déficit de bolo fecal ","Disminución en la circulación esplénica y renal ","Aumento de la función de la barrera intestinal ","-1"
"1074","1074","1","2","74","EN UN PACIENTE CON CRISIS ANGINOSA, AL ADMINISTRAR NITROGLICERINA, LA ENFERMERA DEBE INFORMAR AL PACIENTE DE LOS EFECTOS ADVERSOS QUE PUEDEN APARECER. SEÑALE DE ENTRE LAS SIGUIENTES OPCIONES LA QUE NO ES CORRECTA ","Hiperemia facial ","Hipertensión ","Cefalea pulsátil ","Taquicardia 14","2"
"1075","1075","1","2","75","LA FARMACOTERAPIA UTILIZADA EN LA REANIMACIÓN CARDIOPULMONAR PUEDE PRODUCIR EFECTOS ADVERSOS QUE DEBEN SER IDENTIFICADOS POR LA ENFERMERA COMO: ","Atropina: hipercalcemia ","Adrenalina: alcalosis metabólica ","Procainamida: oliguria, anuria ","Lidocaína: desorientación, parestesias ","4"
"1076","1076","1","2","76","SEGÚN LAS NUEVAS RECOMENDACIONES DE EUROPEAN RESUSCITATION COUNCIL DE 2005 PARA REALIZAR LA PREANIMACIÓN CARDIOPULMONAR EN EL ADULTO SE ESPECIFICA QUE : ","La estrategia a seguir en la desfibrilación respecto a la energía inicial para un desfibrilador monofásico, será de 150 J. ","La administración de adrenalina, será de 1 mg IV cada minuto si persiste la TV/FV tras el segundo choque ","Al paciente inconsciente tras la RCP extrahospitalaria, con circulación espontánea, se le deberá bajar la temperatura corporal entre 28 – 30º C durante 12 a 24 horas ","La relación compresiones/ventilaciones será de 30:2 para todos los adultos víctimas de una parada cardiaca. ","4"
"1077","1077","1","2","77","SEGÚN JEAN- MARC LECLERC ¿QUÉ DEBES DE TENER EN CUENTA EN LA ELECCIÓN DE UN MÉTODO EDUCATIVO? ","Se deberán elegir métodos acordes a cada uno de los objetivos de aprendizaje ","Los métodos tienen que ser compatibles con la persona que realiza el aprendizaje, con el entorno y con el equipamiento ","Deberá respetarse la indicaciones de tiempo y elegir los métodos más económicos para alcanzar los objetivos de aprendizaje ","Todas son ciertas. ","4"
"1078","1078","1","2","78","LA TEORÍA DE ADQUISICIÓN DE ROGERS PARA ADOPTAR UN CAMBIO DE CONDUCTA NOS DICE QUE:","El educador debe de identificar los factores predisponentes, facilitadotes y reforzadores que influyen en el aprendizaje. ","Hay que satisfacer primero las necesidades fisiológicas, después las de seguridad, las de amor e identidad, las de autoestima y posteriormente las de desarrollo. ","Para que una persona cambie tiene que estar informado, estar interesado, tomar una decisión, ensayar la acción y adoptar la conducta ","Todas son ciertas. ","3"
"1079","1079","1","2","79","SEGÚN KELMAN UNA DE LAS MOTIVACIONES PARA HACER UN CAMBIO DE CONDUCTA ES LA IDENTIFICACIÓN. ¿EN QUÉ CONSISTE? ","En identificar la necesidad del cambio por cumplir un control exterior. ","En realizar una conducta como consecuencia de un aliciente exterior o por intentar parecerse a una persona a la que se le atribuye un valor significativo ","Realizar una conducta como consecuencia de una decisión personal en función de los valores del individuo. ","El proceso por el cual una persona identifica y valora sus necesidades personales de cambio con respecto a sus conductas de salud. 15","2"
"1080","1080","1","2","80","DENTRO DE LA EDUCACIÓN PARA LA SALUD, ¿ QUÉ ESTRATEGIA UTILIZARÍAMOS SI PRETENDEMOS, A TRAVÉS DE UNA ESCENIFICACIÓN, DESARROLLAR COMPETENCIA PARA ENFRENTARSE A UNA SITUACIÓN Y ANALIZAR LAS DIFICULTADES REALES? ","El acuerdo forzado. ","El philips 6/6 ","El juego de roles. ","El contrato de aprendizaje ","3"
"1081","1081","1","2","81","CON EL OBJETIVO DE FACILITAR LA INDEPENDENCIA DEL PACIENTE EN LA DEAMBULACIÓN CON MULETAS, CUANDO SE LE AYUDA A PONERSE DE PIE LO QUE NO DEBE INDICÁRSELE ES QUE: ","Debe mirar al frente ","Debe mantenerse erguido. ","El peso del cuerpo debe ser aguantado en las axilas, no en las manos ","Colocará las muletas aproximadamente 14 cm. hacia delante y al lado de cada pie ","3"
"1082","1082","1","2","82","UN EJEMPLO DE ACTIVIDAD DE PREVENCIÓN TERCIARIA EN EL ANCIANO ES: ","La vacunación antigripal. ","La reeducación de la marcha tras una caída. ","El cribado de alteraciones en los órganos de los sentidos. ","a y c son correctas. ","2"
"1083","1083","1","2","83","SEÑALE LA OPCIÓN CORRECTA REFERIDA AL CALENDARIO DE VACUNACIÓN INFANTIL EN EL ESTADO ESPAÑOL: ","En todas la comunidades autónomas se vacuna con la dosis de Triple Vírica a los 15 meses, excepto en el País Vasco, donde se vacuna a los 12 meses. ","La vacunación frente a la tuberculosis (TBC) se realiza exclusivamente en el calendario vacunal del País Vasco, administrando una dosis al mes de edad. ","La vacuna antipolio recomendada en todas las comunidades autónomas es la tipo Sabin (vacuna oral). ","Todas son correctas. ","2"
"1084","1084","1","2","84","EL TEST DE CAGE ES LA PRUEBA EMPLEADA PARA: ","La detección de problemas relacionados con el alcohol. ","La detección del deterioro cognitivo. ","La detección del nivel de ansiedad-depresión. ","La detección de trastornos alimentarios. ","1"
"1085","1085","1","2","85","LA ESCALA DE BARTHEL, UTILIZADA EN LAS UNIDADES DE ATENCIÓN PRIMARIA DE OSAKIDETZA MIDE: ","El riesgo de padecer úlceras por presión. ","El grado de dependencia del paciente. ","El nivel de conciencia del paciente. ","Ninguna de ellas es correcta. 16","2"
"1086","1086","1","2","86","SEÑALE LA AFIRMACIÓN FALSA REFERIDA AL CRIBADO O SCREENING COMO ESTRATEGIA DE PREVENCIÓN: ","El cribado o screening es una actividad de prevención secundaria ","Establece diagnósticos de presunción ","Se utiliza para el diagnóstico precoz de enfermedades poco frecuentes, leves y con una historia natural conocida ","La enfermedad objeto de cribado debe tener un tratamiento aceptado que sea más fácil o eficaz que el tratamiento que podría administrarse en el momento habitual de la presentación de síntomas. ","3"
"1087","1087","1","2","87","SE CONSIDERA ENURÉTICO A AQUEL NIÑO O ADOLESCENTE QUE ORINA INCONSCIENTEMENTE AL MENOS: ","Una vez al mes después de los 5 – 6 años. ","Una vez a la semana después de los 5 años. ","Tres veces a la semana después de los 7 años. ","Ninguna es correcta. ","1"
"1088","1088","1","2","88","LOS RASGOS CARACTERÍSTICOS DE LA ENFERMEDAD EN EL ANCIANO FRÁGIL SON: ","Los síntomas son atípicos y poco específicos. ","No existe la esperada relación entre la clínica que presenta el paciente y el órgano enfermo. ","Se produce la claudicación del órgano más frágil. ","Todas son correctas. ","4"
"1089","1089","1","2","89","EL ÍNDICE DE MASA CORPORAL SE CALCULA MEDIANTE LA SIGUIENTE FÓRMULA: ","IMC = Talla en cm / Peso en gr. ","IMC = Peso en gr / Talla en cm. ","IMC = Peso en Kg / Talla en cm2. ","MC = Peso en Kg / Talla en m2. ","4"
"1090","1090","1","2","90","¿CUÁL DE LAS SIGUIENTES MANIFESTACIONES CLÍNICAS NO ES ESPECÍFICA DE UNA ÚLCERA ARTERIAL? ","Bordes bien demarcados. ","Ausencia de pulsos. ","Temperatura fría. ","Edema marcado. ","4"
"1091","1091","1","2","91","¿CUÁL DE LAS SIGUIENTES VACUNAS PUEDEN ADMINISTRARSE A UNA MUJER EMBARAZADA A PARTIR DE LA 14 SEMANA? ","Tétanos, Gripe. ","Rubéola, Tétanos. ","Rubéola, Gripe. ","Varicela, Rubéola. 17","1"
"1092","1092","1","2","92","EN UN PACIENTE QUE LLEVA UNA VÍA INTRAVENOSA CON EQUIPO DE MACROGOTEO POR EL QUE SE DEBEN ADMINISTRAR 1500 MILILITROS DE SUERO GLUCOSADO ISOTÓNICO EN 24 HORAS, ¿CUÁL SERÁ EL RITMO DE PERFUSIÓN ADECUADO? ","21 mililitrosl/minuto ","7 mililitros/minuto ","21 gotas/minuto ","7 gotas/minuto ","3"
"1093","1093","1","2","93","SEÑALE LA OPCIÓN FALSA REFERIDA A LA ACTUACIÓN ENFERMERA EN EL TRATAMIENTO URGENTE DEL SHOCK ANAFILÁCTICO: ","Identificar el agente causal. ","Administrar una dosis de 0’5mg de adrenalina intramuscular repitiendo la dosis cada 5-10 minutos. ","Canalizar una o dos vías venosas, precozmente, para facilitar la administración de líquidos y fármacos. ","Reponer volumen endovenoso para compensar el déficit de presión intravascular. ","-1"
"1094","1094","1","2","94","CON RELACIÓN AL CUMPLIMIENTO TERAPÉUTICO POR LOS PACIENTES, SEÑALE LA OPCIÓN CORRECTA ","Es un eslabón imprescindible para que la supuesta eficacia de un medicamento (condiciones ideales) se transforme en efectividad (condiciones reales) en su aplicación clínica. ","Algunos autores prefieren utilizar el término “adhesión al tratamiento” por encontrarle un matiz positivo que implica la participación voluntaria del paciente. ","Haynes y Sackett describen que el cumplimiento se expresa con la llamada regla de los tres tercios (un tercio toma la medicación según se le prescribió, un tercio sólo a veces y el tercio restante casi nunca) ","Todas son correctas. ","4"
"1095","1095","1","2","95","SEÑALE LA OPCIÓN FALSA CON RELACIÓN A LA HEPARINA FRACCIONADA: ","También se denomina Heparina de Bajo Peso Molecular (HBPM) ","Sus principales reacciones adversas son las hemorragias y la aparición de trombopenia. ","Cuando se presenta en jeringas precargadas y listas para su empleo éstas deben ser purgadas, retirando la burbuja de aire antes de ser administradas. ","Se administra preferentemente con el paciente acostado, en el tejido subcutáneo de la cintura abdominal. ","3"
"1096","1096","1","2","96","SEÑALE LA OPCIÓN FALSA REFERIDA AL CONSENTIMIENTO INFORMADO REGULADO A TRAVÉS DE LA LEY BÁSICA REGULADORA DE LA AUTONOMÍA DEL PACIENTE Y DE DERECHOS Y OBLIGACIONES EN MATERIA DE INFORMACIÓN Y DOCUMENTACIÓN CLÍNICA: ","Toda actuación en el ámbito de la salud de un paciente necesita el conocimiento libre y voluntario del afectado. ","El consentimiento será escrito por regla general. ","El paciente puede revocar libremente por escrito su consentimiento en cualquier momento. ","Cuando el paciente está incapacitado legalmente se otorgará consentimiento por representación. 18","-1"
